sample_id,horvath2013_EAA,hannum_EAA,grimage2_EAA
GSE84727_3998928098_R03C01,2.7047104688061907,0.4167421033556522,-2.34185266716176
GSE147221_200379120156_R04C01,-1.3310863245460425,-4.500837807940734,-0.2672375940036318
GSE80417_9980092138_R05C02,-13.570106052020996,-1.4144091227810025,13.87727205372262
GSE147221_200379120054_R05C02,5.328267699259548,4.983142832346097,10.119856872709915
GSE80417_9806233080_R05C02,-0.2553406301258363,-0.7874440494647956,-4.189008236769041
GSE152027_10005833128_R03C02,-0.8976771252456821,1.6325794129335165,-3.258772219365447
GSE147221_200049730116_R03C02,1.7186393432022626,0.5620542878621393,7.511481991180901
GSE147221_200090280128_R03C02,4.652755592796964,-5.116649760571093,-9.832450291018688
GSE84727_101103430063_R05C01,-0.0661030385180083,-2.727174645787372,0.3437593669774372
GSE147221_200379120065_R05C01,-2.3217362391566354,1.1055551129405288,11.2441859347404
GSE147221_200379120156_R06C02,2.7453130867712545,8.153396208655039,6.097802210641987
GSE80417_9878827151_R02C02,-6.919427487275605,0.6360195921760834,10.927858760588052
GSE147221_200049730138_R02C01,-2.014727334239528,-4.624162066318334,-12.225176773904096
GSE84727_3998568054_R03C01,3.339869308527099,1.6218250358697262,-2.216785232098061
GSE84727_101103430156_R02C02,-0.0386804425431179,1.2643083228292369,1.2306987860020089
GSE147221_200049730089_R03C02,0.8379026402034029,-1.5962639318890766,4.010178798564837
GSE84727_101103430168_R06C02,7.710454523498228,3.233884796772763,-0.4722995166157631
GSE80417_9806233078_R02C01,14.472639945218743,7.988121198004606,3.2421366189533387
GSE152027_10003886128_R01C01,5.168719426800088,2.8879859815060698,0.1242529048394232
GSE147221_200379120083_R05C01,-13.263096404969154,1.9451238604262784,7.677931720274415
GSE80417_9741779055_R05C02,-7.135614886041537,0.4892247847167681,8.510423497368933
GSE147221_200049730099_R02C02,-2.6089104474463127,-1.7043382113351484,-2.5108326660615603
GSE147221_200090280090_R02C01,-5.906072587459022,-6.581297462375339,-5.569657393665167
GSE84727_100973330103_R04C01,0.9738822511580594,1.2015849413090791,7.461425008922504
GSE147221_200049730099_R06C01,-3.857426879041068,0.3958807081111075,-2.7265489866553736
GSE84727_3999215204_R03C01,-2.300272935547916,-1.440167687199036,4.54173459599177
GSE147221_200379120154_R05C01,-6.116997561647501,-1.3334145505788229,5.548008691442178
GSE152027_3999547091_R02C01,-2.5136348640669297,-5.210153188356507,-2.0664017899756715
GSE147221_200049730085_R03C01,1.8139525312191296,4.731353142340964,-4.1226576350709365
GSE80417_9980092134_R05C02,-6.323898023363185,-3.194567250394293,-3.792590653668185
GSE80417_9969489023_R06C01,-1.2315214291883123,3.279222675165947,7.3316832070010065
GSE152027_10003886072_R03C02,2.961278566020262,-2.478325275704641,-2.2298539306877245
GSE80417_9992571076_R03C01,-6.209471380110649,-3.842408823630329,8.073867353233268
GSE84727_101103430127_R02C01,6.116917436381719,-2.5257560397869625,-2.888313448355646
GSE147221_200090280030_R01C01,-2.4522303490555544,1.7876739323022548,-0.2691240587416672
GSE84727_3998928013_R04C01,0.766975229453351,-4.959244303696941,5.101921055123086
GSE80417_9980092080_R01C02,-4.553947925120173,-3.1711561276552978,2.2874760150536275
GSE80417_9980102041_R06C02,-4.128124287766376,-4.049096181253866,-4.979912598581002
GSE147221_200379120018_R05C01,-4.543772773605795,1.8240600606680248,-5.117523970779558
GSE84727_100973330060_R03C01,2.4499712532496503,-5.950265486843641,5.545247270254123
GSE84727_3998567013_R03C01,0.8120145558333007,5.042649794272791,-3.1590871533208684
GSE80417_9829119189_R06C01,-6.103677217770592,2.979560479983768,-2.9114799764663672
GSE147221_200049730086_R05C01,1.772160220578698,-0.1760929029977376,-5.390719060487555
GSE152027_3999002034_R06C01,-0.1497970097221923,0.4195392267269824,0.2859786348318351
GSE84727_3998568010_R06C02,2.640579226518028,3.4592613033088853,-2.751893527682768
GSE147221_200090280119_R06C02,-0.3576737776455019,1.0310997330087943,-4.447340146151653
GSE147221_200090280128_R04C02,-1.7931390494949682,-1.644254767978488,-10.686300286545013
GSE84727_3998998037_R04C02,1.6839102630320113,0.8790937366703844,16.024319595274818
GSE80417_9971851066_R06C02,-1.3861514967922162,-0.6508048916041247,1.082760488530397
GSE147221_200049730089_R03C01,-1.3961477104374538,-2.267307178840809,4.808879064874716
GSE80417_9980092098_R03C02,-2.243240917033532,-5.145416573112762,6.0625410603320375
GSE84727_3998567013_R04C02,5.272637587129253,2.9729843763179247,-2.7020422915459505
GSE84727_3998928014_R02C01,22.70940608245472,17.289596506798375,6.759636366920532
GSE80417_9806233007_R05C02,-3.888238404647197,1.9179702331968256,6.866036766789151
GSE80417_9806233034_R05C01,-4.856244331789675,0.0352576894097325,4.722300244078909
GSE147221_200397540086_R03C01,6.123722539853091,2.311720038884765,1.2975859092229314
GSE84727_3998609042_R04C01,0.0025054352716651,-4.13945001356965,1.790843036556467
