sample_id,chr2_DMR_182,chr17_DMR_544,chr17_DMR_735,chr19_DMR_21
GSE147221_200379120065_R05C01,-1.66495514975287,1.2419950553872,-3.97654314890286,0.52547500029026
GSE147221_200379120156_R06C02,-0.599489083720524,1.60079796468632,-4.11210675890122,1.08781366586789
GSE80417_9878827151_R02C02,-2.02324605598595,0.764292683832725,-3.92067767425669,0.855937364910043
GSE147221_200049730138_R02C01,-1.70267290203236,1.53947262117191,-4.02036488256549,1.36034367901111
GSE84727_3998568054_R03C01,-1.75102052323136,2.02432943729243,-3.94366832335766,0.731710876579385
GSE84727_101103430156_R02C02,-2.2920044482055,0.855537565453858,-3.99488223418156,0.85843567530752
GSE147221_200049730089_R03C02,-1.17855826526635,1.14332553547881,-3.96630445485556,0.630844170186982
GSE84727_101103430168_R06C02,-1.39550905098941,1.05226116380918,-3.94772175849636,1.11047847245435
GSE80417_9806233078_R02C01,-2.12620751842344,1.43974089191672,-3.80064405482891,0.14898283067186
GSE152027_10003886128_R01C01,-2.26882114308386,0.407943317046463,-3.86179418268991,1.2673810853399
GSE147221_200379120083_R05C01,-1.70796559491484,1.12193634844228,-3.87610842698456,0.730698627770088
GSE80417_9741779055_R05C02,-2.03169384295384,1.59065357363093,-3.96152453939338,0.477242454413063
GSE147221_200049730099_R02C02,-2.13075125767966,1.44782438741501,-3.93677167974943,0.856036613478675
GSE147221_200090280090_R02C01,-1.62206394236176,1.20036998139288,-3.81550703769842,1.41147697089049
GSE84727_100973330103_R04C01,-2.09779482999379,1.54735138793432,-3.91083691831667,0.783863964454824
GSE147221_200049730099_R06C01,-2.22432390560704,0.597762285936453,-3.86098762939117,1.5275438337354
GSE84727_3999215204_R03C01,-1.70268446593988,1.57720014118409,-3.97929982975729,0.147258654333575
GSE147221_200379120154_R05C01,-2.0772792313394,1.0949906257602,-3.96555110815959,0.861007460447569
GSE152027_3999547091_R02C01,-2.32963067187476,0.699386371730825,-3.83305185168645,1.39916615094817
GSE147221_200049730085_R03C01,-1.49109903103644,1.2947383016596,-3.90839784312743,0.926459671851533
GSE80417_9980092134_R05C02,-1.75294122385951,0.760769078789636,-4.12392398545235,1.4237385351546
GSE80417_9969489023_R06C01,-1.9408640614804,0.306274230021616,-3.92885713222134,0.641208367001784
GSE152027_10003886072_R03C02,-1.30309390867509,2.01349333556909,-3.98480931744133,0.497957736217348
GSE80417_9992571076_R03C01,-1.66932793181156,1.35029856891906,-4.00723008710111,0.626467329662127
GSE84727_101103430127_R02C01,-2.62594583804342,0.561823893051761,-4.0211793802797,1.59551280129324
GSE147221_200090280030_R01C01,-2.10020024093773,1.05653362183598,-3.84152553903608,1.29470124078456
GSE84727_3998928013_R04C01,-1.68136987877964,1.5849595860704,-4.08960676042756,0.980033355461139
GSE80417_9980092080_R01C02,-2.23467348866809,0.871903664577463,-4.02135965663681,1.26644073048414
GSE80417_9980102041_R06C02,-2.00304704540171,1.20920672648048,-4.11892061332767,1.51500659885218
GSE147221_200379120018_R05C01,-2.20241852511008,0.985084963993213,-3.98255194403468,0.962619172964992
GSE84727_100973330060_R03C01,-1.05524137477626,1.87162462246484,-3.88077126988123,0.731857578148069
GSE84727_3998567013_R03C01,-2.20320982654497,1.22829880807538,-4.0044800900382,1.34241748073761
GSE80417_9829119189_R06C01,-2.62861781935371,0.42252222706383,-3.85570473965246,1.66473244043184
GSE147221_200049730086_R05C01,-1.9899843124117,1.34793984698249,-4.13725460549071,0.723071357832378
GSE152027_3999002034_R06C01,-2.1923637703355,0.616990404826764,-3.88248436131909,1.39461608885683
GSE84727_3998568010_R06C02,-2.23368348542988,1.60019514912636,-3.95978614624441,0.865205228171728
GSE147221_200090280119_R06C02,-2.0582703404232,0.483044727307088,-3.87716085076877,1.34551193466903
GSE147221_200090280128_R04C02,-1.07912480860723,1.56746133207985,-3.96162693754999,0.871512730005528
GSE84727_3998998037_R04C02,-2.07956838160242,1.05726427701878,-3.90172137394842,0.223680431636683
GSE80417_9971851066_R06C02,-1.61104852488795,1.09797103379543,-4.14456588748902,1.5476065119986
GSE147221_200049730089_R03C01,-2.07156079744683,1.21501933035778,-3.85225407550747,0.454243558506226
GSE80417_9980092098_R03C02,-1.02537132900853,1.87087537219328,-3.94922798306324,0.217217830700045
GSE84727_3998567013_R04C02,-2.46568422843171,1.45117812914689,-3.88521370367613,1.33027052426402
GSE84727_3998928014_R02C01,-1.78795186534423,1.44734204543693,-3.98634774049649,1.08430825437158
GSE80417_9806233007_R05C02,-2.23738718783687,1.133128374292,-3.75797490088729,1.17049959316702
GSE80417_9806233034_R05C01,-1.19253638255586,2.08834184908962,-4.02840939052327,0.820422674497884
GSE147221_200397540086_R03C01,-2.11595204336211,0.677256196227725,-4.02236656366916,0.871730113714069
GSE84727_3998609042_R04C01,-1.87994014487395,1.58020785970794,-3.94907290876434,1.46875858738877
GSE80417_9980092060_R03C02,-1.89567180522362,1.0431358395923,-4.00741451382879,0.955591580034537
GSE80417_9806233018_R03C01,-1.49680799764557,1.16349835215636,-3.78163111164463,1.03305535677299
GSE147221_200379120133_R05C01,-1.78101493679155,1.324006437804,-3.97027117205946,0.91121991741922
GSE84727_101103430075_R04C02,-2.30569631901893,0.141197344708029,-4.02935706426765,1.75120382750598
GSE152027_10005839151_R03C02,-1.5200015472381,1.24872299613985,-3.93041751716912,0.652137396337665
GSE147221_200397540049_R03C01,-1.59695986292694,1.74718209881397,-4.06548454384099,0.691818485951734
GSE84727_100973330068_R02C02,-2.12510652038935,0.506238817162496,-4.04710749988387,1.20269438726376
GSE84727_3998567086_R04C02,-2.21358447514114,1.4310452244944,-3.97945642871906,1.42215179149078
GSE147221_200090280030_R04C01,-2.20418630197917,1.58497147242134,-4.02688786097644,0.547620476249003
GSE147221_200379120154_R01C02,-1.92078501269577,1.70505229351568,-3.98444529341052,0.757757370381369
GSE80417_9741950169_R01C02,-1.98342504646999,0.554650881860916,-4.03459632212823,1.44914577541068
GSE84727_3999215213_R01C01,-1.60406141368494,1.49397644878856,-3.91179918955,0.636793424282215
GSE147221_200379120002_R02C02,-1.40279180831709,1.58396629972235,-3.91804307183954,1.34335423937444
GSE84727_101103430060_R06C02,-1.04911467060847,1.00352932186667,-4.0096702992964,0.824726033007557
GSE84727_3998998070_R01C02,-1.85019441754616,0.943735597927246,-3.75611542012208,0.824791155135176
GSE84727_3998567026_R02C01,-0.639321457021694,2.02258747396838,-3.93244476503625,0.595714390722002
GSE147221_3998998211_R01C01,-1.51737843286681,1.41494478579459,-4.08849534602163,1.37599510121487
GSE80417_9828653035_R04C01,-1.43603280631785,-0.0685530342808687,-3.87879587863656,0.828588397894594
GSE147221_200397540086_R04C01,-1.95886407018923,0.367726526600078,-4.00320825738284,0.735633936833048
GSE84727_101103430073_R03C02,-2.0434406834919,1.55892127190394,-3.93792081949008,0.535073190599868
GSE80417_9828653007_R04C02,-2.11162368933868,1.34062343104719,-4.07264915694662,1.08688863181384
GSE147221_200379120042_R02C01,-1.87338903859625,1.48412770548696,-3.93045774251299,1.11614229929899
GSE84727_3998567027_R04C02,-1.60819438717645,1.08721524945008,-4.03049477190459,0.681957897953006
GSE84727_3999215189_R06C01,-1.57648433527204,2.21003953733599,-3.91285890111206,0.957660359783962
GSE147221_200049730097_R03C01,-2.0200172109469,1.36857796838688,-4.08133773707406,1.24410513349565
GSE147221_200379120028_R01C02,-1.9651949189937,1.07235633880749,-4.02172463929355,0.839538409860124
GSE147221_200049730087_R03C01,-1.68984691989193,1.89737766244558,-4.02449648827278,0.984289845239667
GSE147221_200379120013_R04C02,-2.30936678338483,0.993941120603249,-3.9545223986976,1.52206062566524
GSE80417_9980092051_R02C01,-1.83213772223195,1.10945559851701,-3.97902650980377,1.19851827435226
GSE80417_9980092070_R04C01,-1.46887580971239,1.79027682476545,-3.94452956268888,0.697205080287832
GSE80417_9992571046_R04C01,-1.29971812535063,1.01649721218175,-4.01722007170593,0.793104004160021
GSE152027_10005833054_R02C01,-1.38503187058673,1.39887703173629,-3.97384207293564,1.11642656839326
GSE84727_3998928122_R03C02,-1.92046884577598,1.21708605762126,-3.9782792990547,1.37835040039027
GSE84727_3998568011_R02C01,-1.56784392798106,1.86904345785393,-4.03685895472499,0.550357000950641
GSE147221_200379120018_R02C02,-1.26672392212996,1.88642253618743,-3.91047999917506,1.16438892547396
GSE147221_200049730098_R01C01,-2.33531238364082,1.53378207186789,-3.8587629948646,0.770974817188904
GSE80417_9829119199_R04C02,-1.83443207190763,1.08029313682722,-4.04217644792973,1.12409444317631
GSE147221_200379120132_R04C01,-2.20946052701872,1.03790209997095,-3.97942356079744,1.2233488883118
GSE80417_9806233080_R06C01,-2.64250116429574,0.873866333542997,-3.88249890420305,1.09917539932375
GSE84727_3998568021_R02C02,-1.90190672772774,1.5867285776234,-3.99905018278991,1.59942134938515
GSE147221_200090280126_R05C02,-2.37369538043155,1.41791214896697,-3.84096475696671,1.08423138768661
GSE147221_200379120057_R05C01,-2.3341734060318,1.03478773277938,-3.97881742255781,1.16647079854372
GSE84727_101103430063_R06C01,-1.67230578198727,1.67847786553921,-4.09220630049685,0.485038714231707
GSE147221_200049730087_R04C02,-2.07680510280675,0.895354411087294,-3.95599386236573,1.24198198895377
GSE80417_9829119189_R05C02,-1.19657051108939,1.39451213716529,-4.08030054088209,0.806668848885247
GSE80417_9806233078_R06C01,-1.81352196149402,1.57815006069916,-3.92699471316802,0.643673597913953
GSE147221_200379120008_R06C02,-1.96182395731593,1.03075811533195,-3.98488032574805,1.18716594704803
GSE147221_200049730089_R04C02,-1.95952581361969,1.29501196334995,-3.986160179477,1.30549993367461
GSE147221_200379120030_R01C01,-2.2724373188479,1.00841695203695,-3.9522372480363,0.93899416373628
GSE84727_101103430018_R04C02,-1.75095643084972,0.612120191780515,-4.12357987821074,0.520895650247482
GSE80417_9980102014_R03C01,-2.2143377243862,1.12305258179007,-3.94852696477456,0.540463232532729
GSE84727_3998568022_R03C02,-2.01384350151411,0.770870946471821,-3.98403144966999,1.02414721722499
GSE80417_9980102038_R05C02,-1.69303826503689,1.44070866165669,-4.03920020372657,1.00035857754018
GSE80417_9980092131_R03C02,-1.30430220889203,1.45489287989318,-4.06812543466306,0.985125754449716
GSE147221_200049730102_R03C01,-2.13369206205088,2.00886493394895,-3.93414449225344,1.19265127214344
GSE80417_9971851066_R04C02,-1.74690789453694,1.45933048609782,-3.90860991537322,1.2334418991112
GSE147221_200379120008_R02C02,-1.23899527515249,1.74759411890448,-3.98112114361265,1.25534981607184
GSE147221_200379120065_R03C02,-1.4705551213345,1.89831584847879,-3.92640705678916,0.685274088299653
GSE80417_9980102023_R04C01,-1.32319458931493,1.29437852530743,-3.96129862278429,1.17829047105628
GSE147221_200379120028_R02C01,-1.73514853849242,1.30545229379685,-4.05607606515565,0.936260196571091
GSE80417_9878827118_R04C02,-2.35222233026182,0.14276178702422,-3.97477267326578,1.3907687495686
GSE147221_200379120023_R04C02,-1.648984988307,2.28198727758386,-4.04082838834269,0.902825509000526
GSE80417_9976861150_R03C02,-2.29253667269254,0.300745376817693,-4.12833819496177,1.43069854160195
GSE84727_3998567013_R06C02,-1.76500051252566,0.219601794439526,-3.84692569780526,1.64674941468054
GSE147221_200379120017_R05C02,-1.72783032309893,1.06636851272851,-4.12509937169236,1.25951719220935
GSE80417_9992571030_R04C01,-1.27157086525621,1.19207624529337,-4.00149969709655,0.417327657888495
GSE84727_3999215203_R05C01,-1.29346197851495,1.9055568587116,-4.0095476850267,0.867631880395427
GSE80417_9806233036_R03C02,-1.87254844139664,1.42984479934895,-3.84305962494334,1.1926007303015
GSE84727_3998567086_R05C01,-1.58285142674276,1.36867950160471,-3.93797822737092,0.994367521276116
GSE84727_3998609041_R06C01,-1.34143821528656,1.48830496956287,-3.90336889961333,0.855691192764004
GSE147221_200397540049_R05C02,-1.80647448660188,1.46740842748722,-3.90543821860769,1.43714120078628
GSE80417_9969489022_R04C02,-1.29109668042385,1.25022518649782,-4.0592656306085,0.699790958079957
GSE147221_200379120112_R05C01,-1.8623790410259,0.932198229611989,-3.96654430720348,1.22121411583042
GSE147221_200379120009_R02C02,-2.40486334220802,1.55880123134629,-3.9403778902638,1.31541365179852
GSE147221_200379120002_R01C02,-1.75470966515325,1.63702799133716,-4.06325185001629,1.17804877599905
GSE84727_3998567013_R05C01,-1.53082834800442,1.21511607975354,-3.93984426915231,1.51268072163338
GSE147221_200379120008_R01C01,-1.63840944984097,2.04550925913481,-3.93113095950794,0.728835888579972
GSE84727_3998568012_R01C01,-1.75039373199914,1.10753325320733,-3.92056342264266,0.830263132004043
GSE147221_200049730102_R05C01,-2.02687543846314,1.05980582406679,-4.03363423060366,0.753266018314431
GSE80417_9741779020_R01C01,-1.92587125980904,1.99435872266582,-4.00864926582656,1.16527231382941
GSE80417_9806233080_R05C01,-2.25008852221851,1.39052036452705,-3.92092607138437,1.50429567936624
GSE80417_9806233018_R05C02,-1.78128645888897,1.87882399402768,-3.96883903925154,1.42010690237092
GSE80417_9974366006_R05C01,-1.21747551274745,1.11679190645523,-3.96796091404012,1.3643826127519
GSE84727_3998609023_R01C01,-2.00835529004469,1.28907149096261,-3.97568010311249,1.40157947217441
GSE84727_3998567069_R01C01,-1.78499126403867,0.608599721437911,-3.89540012130875,0.847732952235486
GSE80417_9980102014_R06C02,-1.89160441105191,0.83146126047805,-4.02530512255977,1.49776577279722
GSE147221_200379120154_R02C01,-1.88488090074666,0.476173264525216,-3.96029269565529,1.1164763232538
GSE147221_200397540051_R04C01,-1.91536695605325,0.496587629239361,-4.10109409074236,1.52093905529609
GSE84727_101103430134_R01C02,-2.73147989511419,0.832742057218092,-3.95857248534341,1.73242244032317
GSE84727_3998952104_R01C01,-2.10481567547034,1.35691440883629,-4.03375709361125,0.201781942474992
GSE84727_101103430016_R02C01,-1.86227273318022,1.02159684328307,-4.07895269258091,1.25551588313048
GSE80417_9992571046_R04C02,-2.39494774634663,0.767614907224235,-4.12974179244007,1.09050003283028
GSE147221_200379120018_R02C01,-1.43283644335513,1.33435410985487,-3.82762497318842,1.17037831333379
GSE147221_200379120156_R03C02,-1.61972208526392,1.85473260402385,-3.94770071610636,0.84901954167144
GSE84727_3998579176_R06C02,-1.50248376869022,1.65724139420493,-3.94359187855042,0.823280310131608
GSE80417_9980092080_R06C02,-2.50750594466167,1.35531134405066,-3.99384188600036,0.931301808177764
GSE147221_200049730087_R05C02,-1.37352745688008,1.11186118832118,-3.96437852994953,0.594923740781108
GSE147221_200090280066_R01C01,-1.9061324966756,0.263346614403399,-3.9329569403357,1.28613683996769
GSE147221_200397540051_R05C02,-1.79079147603381,0.750807395111699,-3.93256953366838,0.263113279736422
GSE147221_200379120155_R06C01,-1.97578839036176,1.57483432848527,-3.97495440354874,0.86822195396375
GSE84727_3998567021_R06C02,-1.02487018924935,2.24373192680065,-3.96066650729221,0.689362448391353
GSE84727_3998928013_R03C01,-1.58921474219567,0.809032528641172,-3.96305547090193,1.07670758021621
GSE80417_9971851066_R06C01,-1.64471961189349,1.94845107048136,-4.09783276809825,0.366836226118507
GSE147221_200379120008_R01C02,-1.01647447418141,1.54552451453449,-4.09525717466371,0.462962141094876
GSE80417_9980102038_R01C02,-2.23075858035894,0.037985058815809,-4.0030946650595,1.35370920244712
GSE84727_3998928122_R01C02,-1.90442942102882,1.54785899058147,-3.95192903815935,0.489584179654233
GSE80417_9969489022_R06C02,-1.95125179679084,1.01629253861236,-3.94649568748236,0.978846179867159
GSE80417_9969489001_R03C01,-1.86061626159227,1.02531023398999,-3.99914127400099,1.34688698439218
GSE152027_10003885069_R06C02,-2.20508248187441,1.14195834910532,-3.7883522010839,0.832095016329139
GSE152027_10005839151_R04C02,-1.62718712429497,1.50605204596344,-3.95161930151944,0.633818421891124
GSE84727_3998567004_R01C01,-1.32383602009499,0.978572691236061,-4.0264403405548,0.0565257307612645
GSE147221_200049730086_R05C02,-2.25323282675848,0.406945094827865,-3.9336223098712,1.46262663352854
GSE84727_3998568022_R06C01,-1.69336556978375,0.884945409399177,-3.89604753691105,0.322322274843666
GSE152027_3999095155_R01C02,-1.66255710894928,2.32278692840144,-3.90422946031697,0.290093380325815
GSE84727_3998568011_R05C02,-2.12464576299855,1.72233790957631,-3.86264726585107,0.590500882607715
GSE147221_200379120017_R06C02,-2.45796572347586,0.152634048996481,-3.90886491204172,1.14243063833919
GSE80417_9806233036_R06C01,-1.57285346837709,0.943610637890946,-3.82672493533701,1.18241527821145
GSE152027_10005839164_R06C01,-1.08941127105022,1.30764099419083,-4.01121966338559,0.192680106581472
GSE84727_101103430060_R04C02,-1.61764480273346,1.84476115219985,-3.98331068437996,0.92106285000867
GSE152027_10005839158_R02C01,-1.38511763017668,2.11599370478932,-3.93014972472521,0.542464001429641
GSE147221_200090280066_R05C02,-1.51213942818272,1.35347673709408,-4.01948029352071,0.793564926525213
GSE84727_3999215213_R01C02,-1.70704044370875,1.72758424274897,-3.96647605578223,0.829539770697016
GSE80417_9806233078_R04C01,-1.68688852759103,1.41566368598507,-3.9435387742492,0.654850377015132
GSE152027_3999078069_R03C02,-2.41043516017815,1.00910884677886,-3.91207335535329,1.51245376531028
GSE147221_200379120066_R02C02,-1.79396635211313,1.2493602466002,-3.97343460530223,0.789907151419252
GSE152027_3999002095_R04C01,-2.02337920788026,0.842892768528416,-4.07445329459374,1.12783802092216
GSE84727_3998567064_R03C02,-1.55426630882699,0.887592779852341,-3.92632333881132,1.08671994745546
GSE80417_9980102041_R05C02,-1.87470209258356,1.5608465707711,-3.86616583652972,0.451970484945152
GSE80417_9828653035_R05C01,-1.30952829867735,1.79445152978983,-3.93729997435548,0.785795761874083
GSE84727_3998609023_R04C02,-1.77804314082768,1.582669510272,-3.90137991148903,0.463793251922576
GSE147221_200049730117_R02C02,-2.49504394600758,0.742639701669976,-3.89548686015552,1.12837866623711
GSE80417_9992571076_R02C02,-2.3451472037512,0.846713580715047,-4.03595799705739,1.12409345509585
GSE147221_3998998211_R03C02,-1.72685894247173,1.40323049309901,-4.05691603813549,0.765354418668874
GSE80417_9980102016_R06C01,-2.1361041515608,1.69352863774114,-3.9910504835634,0.904633032611401
GSE84727_3998567030_R04C02,-1.96437381050475,1.72520482712796,-3.92687756060493,0.950883541881982
GSE80417_9980102014_R03C02,-2.05255341534869,0.768568841380483,-3.71662535306546,1.42216215168218
GSE80417_9741779055_R05C01,-1.98249320841657,1.33507061174062,-3.94927769195393,1.74234508388476
GSE147221_200379120083_R06C02,-1.93332103411995,1.22398609522777,-3.94033430987145,0.793787805668152
GSE80417_9976861013_R03C02,-1.91900153418569,0.85821506192546,-3.79383466978272,0.932752776622978
GSE147221_200379120008_R05C02,-2.65602660858897,-0.0499027309973723,-3.90738872103929,1.45849675639239
GSE147221_200049730098_R04C01,-1.22452406387276,1.44871288529567,-3.91648964871542,0.423603990333986
GSE80417_9971851057_R02C01,-2.2600358550371,-0.0637583781779661,-3.88530622031691,1.08125987092967
GSE80417_9980102041_R05C01,-1.35874684971298,1.67723364807058,-3.93665794713,0.32111936409874
GSE80417_9934089078_R04C01,-1.75797112836776,0.905986263505,-4.003988983586,0.394548384626094
GSE147221_200379120030_R02C01,-1.25883412880393,1.36326497327429,-4.12107473752254,1.17671720725914
GSE84727_3999215213_R03C01,-2.11420987825222,-0.262378245457464,-3.98429013722068,0.974187435167011
GSE147221_200379120030_R05C01,-2.50374724078106,1.07674574523108,-3.85343337569299,1.64936816937008
GSE80417_9980102016_R03C01,-0.753912180183135,1.56309879765262,-4.01843799111554,0.0898848412580206
GSE80417_9828653035_R04C02,-1.9328650567284,0.692173740798783,-3.96848821606514,1.18194338180573
GSE147221_200379120017_R05C01,-1.18154261708918,1.53838509675346,-4.00609176479448,0.119306155660671
GSE84727_101103430168_R04C02,-1.9454020452229,0.904564666770452,-3.98912851314538,0.874112848981611
GSE80417_9829119225_R05C01,-2.0764298441541,1.46653629111547,-4.01782571120467,0.903851113057502
GSE147221_200379120054_R04C02,-1.19063476239488,1.37415727983979,-3.9826296110544,-0.159242944492919
GSE147221_3998998211_R05C01,-2.27552374598104,1.5542447727187,-3.88792879913206,1.10500975876784
GSE152027_10008538014_R04C02,-2.58126832454592,0.117655248369054,-4.10605634887278,1.68021123958731
GSE80417_9980102038_R06C01,-1.68692080064366,1.66178527274081,-3.99232002357456,0.282510016289475
GSE152027_3998998093_R04C02,-2.26402465782241,1.15100789235449,-4.02002481826648,0.861657834697836
GSE84727_3998568018_R02C02,-1.34808879956622,1.64119523897672,-3.90221587234959,0.999554218453175
GSE84727_3998567028_R06C01,-2.40266478835484,0.0995880765263147,-3.92345731621095,0.972153190005467
GSE147221_3998998212_R02C02,-1.11390288395783,1.32829798363452,-4.10387837505389,0.019181790848716
GSE152027_10003885063_R02C01,-0.945903675105323,0.556880122432908,-4.03913285875385,1.33202068249618
GSE80417_9828653080_R05C02,-1.81677479606849,1.42315978366675,-3.96130578431679,1.27148797851424
GSE84727_3998567064_R06C02,-2.11508370188183,0.750248665658844,-4.04210933627529,1.32757739752165
GSE84727_3998567026_R02C02,-1.79177110394521,1.35082397480017,-3.96157073800731,0.414951472273976
GSE152027_10003886140_R03C01,-1.97907630335818,1.52175016762852,-3.81015776500504,0.352629227472354
GSE147221_200379120129_R02C02,-2.20076116687414,0.56022575017026,-3.97264948502485,1.78913121742135
GSE152027_3999078069_R05C02,-2.19388767859431,1.60326045763781,-3.97076250037609,0.409346828048845
GSE152027_3999547156_R04C02,-1.98323322432944,1.4043450699816,-3.88721712564379,1.08506669737204
GSE84727_3999442061_R05C01,-1.26381508752927,1.89549516985205,-3.83950472425026,0.580434675294902
GSE147221_200049730046_R03C02,-1.91629249097821,0.104493065743032,-3.95729148168083,-0.414540941276529
GSE147221_3998998140_R04C02,-2.39731971501085,0.873209639789515,-3.98365466838112,0.876079284224611
GSE84727_3998567012_R02C02,-1.99304394516573,1.61159750718443,-3.97291968879306,1.00252104200428
GSE84727_101103430168_R02C02,-2.03016741440212,0.422459893978416,-3.82993113245877,1.35333397460956
GSE152027_10005839158_R04C01,-2.60152096281541,0.451580047627952,-3.90210022646175,1.14499460333734
GSE84727_3998567045_R04C01,-2.21088070590572,0.627169367673687,-3.96740900845525,0.797288794770487
GSE84727_3998567064_R04C01,-2.08352563851863,1.51532626857336,-4.1174204053334,1.38749629724586
GSE80417_9980102041_R02C02,-1.51723918751075,1.13071878426778,-4.14217249374679,0.234555953618991
GSE80417_9829119189_R02C02,-1.4550247742279,0.4606705526336,-4.14128993846461,0.766602949360411
GSE80417_9741779020_R06C02,-1.8509032850654,1.13912908850765,-3.98876728493766,0.591389780186126
GSE84727_101103430018_R05C01,-2.45089599483384,0.471661383483508,-4.00285629013835,1.25553374784936
GSE147221_200379120013_R03C01,-2.07525630186852,0.763299275599008,-3.89970816762522,1.53524759997903
GSE80417_9806233078_R03C02,-1.97789010509982,0.907453051890069,-3.8541597059525,1.55564814648164
GSE147221_200049730117_R06C02,-1.69248824377179,0.569205684213133,-3.96863519408088,0.647341561432057
GSE147221_200397540038_R02C02,-1.87654591823218,1.1056532433738,-3.9648183875112,0.854790421271507
GSE84727_3998609042_R01C01,-1.22457905281078,1.60455749079719,-3.96237676538363,1.56146512620961
GSE147221_3998998212_R03C01,-1.3413475306683,1.50233744609538,-4.04367374650496,0.0376970395813778
GSE80417_9878827151_R06C01,-1.930958994811,1.21759464385606,-4.05621647155375,1.24997749783744
GSE84727_101103430018_R05C02,-1.60788172703681,1.12127022770112,-3.95704184980522,0.788854818310132
GSE80417_9980092127_R06C01,-1.78586553082758,1.44026068136072,-4.14817664453527,0.986527934477591
GSE80417_9806233018_R01C01,-2.00353778910101,0.989071483415809,-3.85594039898352,1.31614144918525
GSE147221_200379120042_R04C02,-1.6996948255576,1.61851112463532,-3.9938150014424,0.46909484772126
GSE80417_9806233073_R04C01,-1.88155038340278,1.91118724561664,-3.75039685018945,0.771435951051302
GSE80417_9992571076_R04C02,-1.70514917333986,0.256367237920442,-3.95649943522434,1.16611455352344
GSE147221_200090280119_R02C01,-0.710926630496838,2.22646023554046,-3.90593850121306,0.668164950764978
GSE147221_200379120023_R01C02,-2.19809312322364,0.684358320539449,-3.89881743777052,1.69193150619825
GSE152027_3999543001_R06C01,-2.30566132205316,1.37298392929761,-3.93743969286132,1.73521998299771
GSE84727_3998634048_R05C01,-2.5350892260923,1.55974311957534,-4.00977937973666,1.29774003796563
GSE147221_200049730117_R02C01,-2.11314046875619,1.08208359924112,-3.95947511103491,0.984151393622475
GSE80417_9828653007_R01C01,-1.8364851864359,1.93872971046552,-3.83386361704583,1.42648243385053
GSE84727_101103430016_R03C01,-2.17256861032472,1.65665209154523,-3.94678218378857,0.798765813257112
GSE147221_200379120057_R01C01,-1.94888164186228,1.05670784987153,-3.90471146327199,0.870820328421856
GSE147221_200049730117_R04C01,-2.20941795203614,0.539036381994124,-3.9814461812583,1.53234130222736
GSE147221_200379120065_R04C02,-1.04561345819733,1.51293034122591,-4.04778561289019,0.622993455828551
GSE80417_9828653008_R02C02,-1.65382204692294,1.239312596294,-3.82678482716397,0.981869220630414
GSE80417_9974366028_R03C02,-2.11737633131241,0.742238155348239,-4.06995145525652,1.37536441237102
GSE84727_3998567021_R06C01,-1.28812077932794,2.14254986158814,-3.88674368172371,0.743554293235324
GSE80417_9980102016_R04C02,-1.91994754445549,1.79477826103667,-4.00682451995206,0.566062180801197
GSE84727_101103430151_R02C02,-0.997899424192241,1.45888458537813,-3.98363406061931,0.733734739612049
GSE147221_200090280126_R05C01,-2.31264227230765,0.586371451327754,-3.9197765541232,1.65741149274144
GSE147221_200379120017_R02C02,-1.83506940408988,1.34108805858766,-3.94065142338879,1.14612450113276
GSE147221_200379120065_R06C02,-2.01033884247319,1.47427358339183,-3.95208207498559,1.22455235102959
GSE152027_10003886128_R04C02,-2.10303656854679,1.40938306860129,-3.96693713759048,1.01851132657677
GSE80417_9980102041_R03C01,-2.32093678053678,0.869613191214035,-4.03331064103769,1.03635970608159
GSE80417_9828653035_R06C01,-1.76926707255493,1.16425339956289,-3.92258666835232,1.4725548951574
GSE80417_9828653008_R04C01,-1.79355726225998,1.30944301327365,-3.8874647103523,0.758650049185241
GSE84727_3998568022_R01C02,-2.04013170724125,1.0181729257578,-3.87824584444384,1.05986829023411
GSE84727_3998634048_R02C01,-1.46413461651179,1.73965331577014,-3.92335393169642,0.837873193366171
GSE84727_100973330060_R04C01,-1.15296704227173,1.36088351814177,-3.93102456690691,1.27838535811286
GSE147221_200049730089_R02C01,-1.63649121110022,2.5109592366525,-3.9747213895659,0.501334186003232
GSE80417_9806233024_R06C01,-2.28135684791456,0.863976592230372,-3.83521980062419,1.12207558159381
GSE80417_9971851065_R05C01,-1.88960832171412,1.59352433359132,-3.91808342588346,0.641647094697759
GSE147221_200090280030_R03C02,-2.30226999891978,0.975535456796044,-3.949731445799,0.799004858825947
GSE80417_9828653080_R03C01,-1.51141966707988,1.87978650736725,-3.88637088675989,0.664320685570781
GSE80417_9829119199_R01C02,-2.37557056735703,1.24248337094614,-4.00308593507269,1.5954249956047
GSE80417_9980092051_R03C01,-2.35616571653627,0.64411272090618,-4.08522487987891,1.61619990005415
GSE147221_200379120017_R02C01,-2.49161578908008,0.70132016742003,-3.98733005277544,1.80626945660054
GSE80417_9828653144_R03C01,-1.58511980445723,1.5875941740363,-3.84403094418919,0.664492009037132
GSE147221_200379120053_R03C02,-1.83369296761833,1.57559190511871,-4.07960847394602,0.900253049484106
GSE84727_3998568054_R05C01,-1.14386660555068,1.46542563350844,-3.995950843347,0.256063779098021
GSE84727_3999215187_R03C01,-2.05744458655264,1.20173128477333,-3.8244730246523,1.24883845331599
GSE80417_9980092060_R06C02,-2.03375363636461,0.938848414591209,-3.90770071532251,1.15476393822842
